time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1438.1974622395048,8143.5986,3.323632,-0.0009991833,10115,1113.5885663884524,584.558475090357,7348.3936,2.9280078,2063.6624,1.1157621,8143.5986,3.323632,0,,,,,1113.5885663884524,0.0003170467,584.558475090357,0.0003183226,-0.040752787,0.052448694
1438.2182956992265,8145.2036,3.293107,-0.0009990484,10116,1113.588955048465,584.5579697024801,7352.426,2.9011164,1933.8021,1.0882531,8145.2036,3.293107,0,,,,,1113.588955048465,0.0003136104,584.5579697024801,0.00031474404,-0.03952551,0.051375225
1438.2391291610436,8136.491,3.2650962,-0.0009989113,10117,1113.5911478430505,584.5569025563992,7344.457,2.8764396,1826.1652,1.0629662,8136.491,3.2650962,0,,,,,1113.5911478430505,0.00031100243,584.5569025563992,0.00031211716,-0.037714597,0.05012662
1438.2599626247231,8141.0205,3.2441087,-0.0009987724,10118,1113.5922188802313,584.5563844705378,7346.64,2.8579502,1736.9769,1.0430222,8141.0205,3.2441087,0,,,,,1113.5922188802313,0.00030864688,584.5563844705378,0.0003098895,-0.036072288,0.04985222
1438.2807960903813,8139.237,3.224102,-0.0009986316,10119,1113.5939541863208,584.5545438376303,7345.2544,2.840325,1654.651,1.0240359,8139.237,3.224102,0,,,,,1113.5939541863208,0.00030652963,584.5545438376303,0.00030775205,-0.03514527,0.048698537
1438.3016295577856,8134.2686,3.2031903,-0.000998489,10120,1113.5953328967746,584.5549004024075,7340.0317,2.821903,1577.056,1.0050662,8134.2686,3.2031903,0,,,,,1113.5953328967746,0.00030448884,584.5549004024075,0.00030586618,-0.03286026,0.048050877
1438.3224630270531,8137.8145,3.1848075,-0.0009983445,10121,1113.5966199858728,584.5535805476566,7343.22,2.805708,1501.431,0.98681766,8137.8145,3.1848075,0,,,,,1113.5966199858728,0.00030256074,584.5535805476566,0.00030372638,-0.03137446,0.04665916
1438.343296498067,8136.367,3.1657467,-0.0009981983,10122,1113.5971429475894,584.553235171496,7341.7544,2.788916,1428.1111,0.9682635,8136.367,3.1657467,0,,,,,1113.5971429475894,0.00030043666,584.553235171496,0.0003017199,-0.030943913,0.045816075
1438.3641299708272,8135.8657,3.1498399,-0.0009980503,10123,1113.5983072590655,584.552904404386,7339.812,2.7749028,1363.1108,0.95195585,8135.8657,3.1498399,0,,,,,1113.5983072590655,0.00029912966,584.552904404386,0.00030024344,-0.02922121,0.044887334
1438.3849634451012,8130.6587,3.1388662,-0.0009979008,10124,1113.6000203574758,584.552249826746,7336.6987,2.7652352,1323.604,0.94267863,8130.6587,3.1388662,0,,,,,1113.6000203574758,0.00029783885,584.552249826746,0.00029917233,-0.027981352,0.043967575
1438.405796921121,8135.464,3.136347,-0.0009977496,10125,1113.6007567038182,584.5502721005191,7338.4546,2.763016,1311.695,0.93891394,8135.464,3.136347,0,,,,,1113.6007567038182,0.00029761982,584.5502721005191,0.00029918723,-0.026774442,0.042395756
1438.4266303986535,8135.68,3.1367261,-0.0009975969,10126,1113.6025783798102,584.5501827117012,7340.037,2.76335,1308.1056,0.938656,8135.68,3.1367261,0,,,,,1113.6025783798102,0.00029756982,584.5501827117012,0.00029901895,-0.024876852,0.042176228
1438.4474638776999,8134.1714,3.135535,-0.0009974426,10127,1113.6025733897584,584.5480451848982,7340.411,2.7623005,1308.1375,0.93885726,8134.1714,3.135535,0,,,,,1113.6025733897584,0.00029740034,584.5480451848982,0.00029880035,-0.024879005,0.0395618
