,0.01,0.022375,0.03475,0.04712500000000001,0.059500000000000004,0.071875,0.08425,0.096625,0.109,0.121375,0.13375,0.146125,0.15850000000000003,0.17087500000000003,0.18325000000000002,0.19562500000000002,0.20800000000000002,0.22037500000000002,0.23275,0.245125,0.2575,0.26987500000000003,0.28225,0.294625,0.30700000000000005,0.319375,0.33175000000000004,0.344125,0.35650000000000004,0.368875,0.38125000000000003,0.393625,0.406,0.41837500000000005,0.43075,0.44312500000000005,0.4555,0.46787500000000004,0.48025,0.49262500000000004,0.505,0.517375,0.52975,0.5421250000000001,0.5545,0.566875,0.57925,0.5916250000000001,0.6040000000000001,0.616375,0.62875,0.6411250000000001,0.6535000000000001,0.665875,0.67825,0.690625,0.7030000000000001,0.7153750000000001,0.72775,0.740125,0.7525000000000001,0.7648750000000001,0.77725,0.789625,0.802,0.8143750000000001,0.8267500000000001,0.839125,0.8515,0.8638750000000001,0.8762500000000001,0.888625,0.901,0.913375,0.9257500000000001,0.9381250000000001,0.9505,0.962875,0.9752500000000001,0.9876250000000001,1.0
0.0,-4.945356366921768,-4.874174106721616,-4.804535861807811,-4.736332559542474,-4.66946213645052,-4.603828970153483,-4.539344623652748,-4.475930904454827,-4.413524236145159,-4.352078762613181,-4.29156642945551,-4.2319740870148115,-4.173298772034597,-4.115542481239459,-4.05870738824931,-4.002791992074572,-3.9477883221316463,-3.8936801046418306,-3.8404416922486453,-3.7880375306761533,-3.73642194744839,-3.685539073507675,-3.6353227339006446,-3.585696159440395,-3.536571370817168,-3.4878480625943094,-3.4394117544126974,-3.3911308557748567,-3.3428520561779482,-3.294392983902596,-3.2455300763608346,-3.1959772426976234,-3.1453444632612304,-3.09304372531472,-3.038002399944844,-2.9764059963212297,-2.9110505936767006,-2.848900146217848,-2.7898124215391986,-2.733658961728844,-2.6803246783236334,-2.629707687348202,-2.581719433485172,-2.5362851853718684,-2.493345038571992,-2.452855658814958,-2.4147931787803794,-2.3791580291502683,-2.3459833084459665,-2.3153503987886386,-2.2874219980474306,-2.2625296390698164,-2.24158157824762,-2.2261112793627618,-2.2115349512206324,-2.197590816404168,-2.184258105966628,-2.171516982894058,-2.1593484938375926,-2.1477345232902696,-2.1366577501308437,-2.1261016064487,-2.116050238558752,-2.106488470111945,-2.0974017672058487,-2.0887762053994905,-2.0805984385381833,-2.072855669295385,-2.0655356213417826,-2.058626513054023,-2.0521170326795612,-2.045996314876734,-2.0402539185533937,-2.034879805930709,-2.0298643227622932,-2.0251981796427634,-2.020872434342776,-2.016878475111528,-2.013208004890539,-2.0098530263860037,-2.006805827949841
1.125,-4.944101439738895,-4.872919797324046,-4.803282642217129,-4.73508090134554,-4.668212510611523,-4.602581846826441,-4.5381004719947375,-4.474690192439864,-4.412287430378963,-4.350846328148977,-4.2903388296110405,-4.230751783190599,-4.1720822235336055,-4.114332145088403,-4.057503719021562,-4.001595441714965,-3.9465993397831047,-3.892499136474252,-3.8392691812897968,-3.786873916644936,-3.7352676665905475,-3.684394558433961,-3.634188413427771,-3.5845724584345255,-3.535458710040453,-3.486746858554217,-3.4383224192145017,-3.390053796977179,-3.3417876766516255,-3.293341681692713,-3.244492244552271,-3.1949532692839977,-3.1443347310174383,-3.0920486116730492,-3.037022276874739,-2.9754412302128745,-2.9101015452283,-2.847967170326803,-2.78889586719721,-2.7327591719208972,-2.679441989930933,-2.628842431055266,-2.5808719336908013,-2.53545576010431,-2.4925339994081344,-2.452063310803703,-2.4140198203700898,-2.3784039521204168,-2.345248797842844,-2.3146357328653524,-2.2867274482079587,-2.2618554698171884,-2.2409280471363764,-2.225478636955374,-2.2109234410481733,-2.197000674930976,-2.1836895625590884,-2.1709702597934553,-2.1588238061369314,-2.147232078915054,-2.136177749823883,-2.1256442437587335,-2.1156156998330085,-2.1060769344924624,-2.097013406629579,-2.088411184602151,-2.080256915061702,-2.072537793499057,-2.0652415364168717,-2.0583563550419126,-2.051870930493345,-2.0457743903260748,-2.040056286372795,-2.0347065738109134,-2.0297155913849334,-2.0250740427180105,-2.0207729786500024,-2.0168037805429746,-2.0131581444977935,-2.009828066429267,-2.006805827949841
2.25,-4.94033568861388,-4.869155901773354,-4.799522019995789,-4.731324968894798,-4.664462682491053,-4.598839535147901,-4.534367085857224,-4.470967137367631,-4.408576107761925,-4.347148134686312,-4.286655156758273,-4.227084016610803,-4.168431742552901,-4.110700322156209,-4.053891919176086,-3.9980050220542367,-3.943031648941988,-3.888955514107721,-3.8357509575629614,-3.783382411730093,-3.7318041901716987,-3.6809604092189856,-3.630784878668723,-3.5812008134563627,-3.53212021777844,-3.483442769100339,-3.435053969373228,-3.38682220983077,-3.338594161135286,-3.2901874321799465,-3.2413784404504904,-3.1918810746407345,-3.1413052941374286,-3.08906306474624,-3.034081735615655,-2.9725467935112118,-2.9072542948111706,-2.8451681704327614,-2.7861461642619827,-2.73005979427529,-2.676793947510761,-2.626246715123466,-2.5783295165720266,-2.5329675949316983,-2.490101019882724,-2.4496864309662625,-2.411699934385539,-2.3761419340748233,-2.343045501553057,-2.3124919917011484,-2.2846440749269536,-2.259833256412148,-2.2389677646951562,-2.2235810355334276,-2.2090892495533754,-2.1952306010209313,-2.1819842925507267,-2.169330458584811,-2.1572501171411,-2.145725124006153,-2.1347381292948695,-2.124272536291068,-2.1143124624778915,-2.1048427026636403,-2.095848694107435,-2.0873164835489955,-2.079232696048113,-2.071584505540989,-2.0643596070235155,-2.0575461902739693,-2.0511329150315456,-2.045108887549877,-2.0394636384488107,-2.034187101791125,-2.0292695953142363,-2.024701801750999,-2.0204747511768235,-2.0165798043238077,-2.0130086368059312,-2.0097532242024925,-2.006805827949841
3.375,-4.934056201834159,-4.862879515029971,-4.793251101861215,-4.725061885720134,-4.658209797445913,-4.592599207262828,-4.528141669069284,-4.464758979570095,-4.4023875498585765,-4.340981509651282,-4.28051278870206,-4.220968219853143,-4.162344820703278,-4.104644567202676,-4.047869610583112,-3.9920184258701785,-3.9370830169168842,-3.883047082822137,-3.8298849475683867,-3.7775610267016333,-3.7260296160735633,-3.6752348134834056,-3.62511040938894,-3.575579598594092,-3.5265543643864357,-3.4779343625606254,-3.4296050726513725,-3.3814348627467483,-3.3332703796513865,-3.2849292077061216,-3.2361877391676312,-3.186759836842197,-3.136255433589188,-3.0840864680660722,-3.0291802616715993,-2.967722272839681,-2.9025085290549457,-2.8405029317991697,-2.7815631950014463,-2.7255608061804897,-2.672380621436597,-2.6219207005279936,-2.5740924310784252,-2.5288210239115827,-2.486046516060681,-2.445725514045793,-2.407834090696542,-2.3723726162424446,-2.339374128188104,-2.3089199471119657,-2.281172708852714,-2.2564638837776356,-2.2357016653867854,-2.2204194541964504,-2.2060333954103553,-2.1922816477110825,-2.1791433779901186,-2.1665986848472727,-2.1546285503595324,-2.1432147942942064,-2.1323400306886264,-2.1219876267105873,-2.1121416637083366,-2.102786900355632,-2.0939087377965864,-2.0854931866940545,-2.0775268360876535,-2.0699968239681574,-2.062890809478592,-2.0561969466544103,-2.0499038596190724,-2.0440006191544113,-2.0384767205687275,-2.0333220627894772,-2.028526928610682,-2.0240819660289233,-2.0199781706052984,-2.0162068687939567,-2.012759702181364,-2.0096286125833167,-2.006805827949841
4.5,-4.925258116581073,-4.854085785456114,-4.7844650558749375,-4.716286848052449,-4.6494490882773825,-4.5838561408541505,-4.519419552396734,-4.456061110966859,-4.393717217663173,-4.332341990864092,-4.271907347651085,-4.212400106869967,-4.153817270810461,-4.096160798813454,-4.03943282421444,-3.983631802870211,-3.928749718207764,-3.8747702476591344,-3.821667692316286,-3.7694064436292454,-3.7179407721673225,-3.6672147492809133,-3.6171621378331493,-3.5677061039091535,-3.518758600975827,-3.470219253928368,-3.4219735103470366,-3.3738897053349755,-3.3258144517065436,-3.2775652988327146,-3.2289186030470445,-3.179588190306429,-3.1291839557219383,-3.0771177993318015,-3.0223170030729687,-2.9609669851037337,-2.8958637318486105,-2.8339711029740884,-2.7751467698688637,-2.719262176816147,-2.6662021360160137,-2.6158646626923954,-2.5681610993313173,-2.523016611046363,-2.4803711886191633,-2.4401813918078705,-2.402423246200887,-2.367097074338494,-2.334235865618997,-2.3039208921286143,-2.2763147408588233,-2.2517488330055486,-2.2311313126040426,-2.2159955304429486,-2.201757581765658,-2.1881555750919675,-2.1751686269778476,-2.1627767855444895,-2.150960982276346,-2.139702986263183,-2.128985360808269,-2.1187914223171185,-2.1091052013750504,-2.0999114059197552,-2.091195386412907,-2.0829431029151233,-2.0751410939697696,-2.0677764472030336,-2.060836771549762,-2.054310171018224,-2.048185219909571,-2.042450939411443,-2.0370967754889984,-2.0321125779997025,-2.0274885809624483,-2.0232153839145317,-2.01928393429406,-2.015685510788385,-2.012411707592539,-2.0094544195248383,-2.006805827949841
5.625,-4.91393460391462,-4.84276789989034,-4.773157096674882,-4.70499311028104,-4.638173860979694,-4.572603705246815,-4.508194180064095,-4.444867062065393,-4.382558739135693,-4.3212233146652865,-4.260832688985856,-4.201373662446046,-4.142843217106808,-4.085243290365735,-4.02857599191918,-3.9728397523088805,-3.9180265279921693,-3.8641199677994456,-3.8110943426129387,-3.7589140120900684,-3.707533213450993,-3.656895983167987,-3.606936047725751,-3.557576535360476,-3.5087293602504372,-3.4602941065943953,-3.412156179901089,-3.364183871860851,-3.3162237505684993,-3.268093319404159,-3.2195688874754174,-3.17036423231501,-3.120089199449248,-3.068155638209266,-3.013490778741276,-2.952279986368722,-2.8873191936767197,-2.8255722055283368,-2.766896637585157,-2.711163877520742,-2.658258680084169,-2.6080790022483447,-2.5605361274900993,-2.515555161197232,-2.4730760337509246,-2.4330552438761117,-2.395468755537068,-2.3603168291008427,-2.32763239128518,-2.297496651029925,-2.270072131755791,-2.245690190704728,-2.225258907615652,-2.210311568679119,-2.1962642042789144,-2.1828548578535707,-2.1700625806955656,-2.157867355519349,-2.14625004829785,-2.135192362542546,-2.1246767959490893,-2.114686599322755,-2.105205737692468,-2.0962188535188226,-2.0877112319006375,-2.079668767684285,-2.07207793438101,-2.0649257547998294,-2.0581997733055784,-2.0518880296149264,-2.045979034046449,-2.0404617441440536,-2.0353255425969805,-2.0305602163827863,-2.0261559370637787,-2.022103242170585,-2.0183930176101916,-2.0150164810392552,-2.011965166146508,-2.009230907791487,-2.006805827949841
6.75,-4.900076847613516,-4.828917062615086,-4.7593184646671665,-4.691171964465076,-4.624375474664851,-4.558833341837255,-4.494457090777436,-4.431168483662477,-4.36890389166353,-4.307617399215134,-4.247280885468591,-4.187881127386593,-4.129415081459775,-4.071884657354024,-4.015291934897512,-3.9596353126540884,-3.9049067130219246,-3.851089748721317,-3.7981586525054443,-3.7460777439172865,-3.694801218112384,-3.6442730675849773,-3.594426972966562,-3.5451860148045693,-3.4964620577940053,-3.448154634898099,-3.400149098681455,-3.3523136862262786,-3.3044949094011895,-3.256510213788833,-3.2081358491759544,-3.1590855322997307,-3.1089690464658553,-3.0571981774100503,-3.0027000903594314,-2.9416600844462133,-2.876874024844507,-2.815305647839039,-2.756812499399168,-2.701265896445454,-2.6485505219671324,-2.5985642602243395,-2.5512183210822363,-2.506437735472188,-2.4641623585284647,-2.4243486129925986,-2.386972386163064,-2.352033861112503,-2.319565886689211,-2.289649593441922,-2.2624474259314455,-2.2382906621236547,-2.218087302117245,-2.203370552150014,-2.189556362391497,-2.176382695854895,-2.1638285232460226,-2.1518737465804434,-2.1404991510683,-2.129686359441966,-2.1194177886484096,-2.1096766088206205,-2.100446704436535,-2.0917126375713075,-2.0834596131470087,-2.0756734460841404,-2.0683405302602202,-2.061447809182839,-2.0549827482869647,-2.0489333087689907,-2.0432879228739416,-2.038035470554858,-2.0331652574276022,-2.028666993947725,-2.0245307757394335,-2.0207470650107897,-2.0173066729921025,-2.0142007433384883,-2.0114207364404697,-2.0089584145896335,-2.006805827949841
7.875,-4.8836740167305095,-4.812522468078992,-4.7429383990421465,-4.674812713768371,-4.608043315538864,-4.542534538730804,-4.478197893138854,-4.41495512314739,-4.352742579359911,-4.291514322888376,-4.231242206829106,-4.171912979382718,-4.113523565598288,-4.056075841050997,-3.999571848861777,-3.944009948305718,-3.8893820199482216,-3.835671632172307,-3.7828529709312466,-3.7308903065494308,-3.67973778259109,-3.629339337634451,-3.579628596120048,-3.5305285801810666,-3.481951093928411,-3.4337956076262626,-3.385947409081793,-3.3382746686194107,-3.290623829408847,-3.2428122664534387,-3.1946161571419287,-3.145749144057718,-3.0958209346607357,-3.0442432372137103,-2.989943137909035,-2.929105855348664,-2.864527172747712,-2.803170743070594,-2.7448940276725544,-2.6895682576345212,-2.6370780289486357,-2.587321137789003,-2.5402087049141815,-2.4956656711968868,-2.4536318008288176,-2.414063424793225,-2.3769363378822526,-2.3422506299816264,-2.310039056139125,-2.2803826525557525,-2.2534437689632165,-2.2295535880820863,-2.2096200144140736,-2.1951761583118596,-2.1816378738345716,-2.168743027721597,-2.1564704943024364,-2.144800079173702,-2.1337124711428124,-2.123189196613265,-2.113212576333617,-2.1037656844241903,-2.0948323095901125,-2.0863969184264066,-2.0784446207191825,-2.0709611366472958,-2.0639327657898785,-2.0573463578466846,-2.0511892849814624,-2.045449415700675,-2.0401150901837726,-2.035175096984374,-2.0306186510252933,-2.0264353728142352,-2.0226152688100685,-2.019148712873858,-2.0160264287416947,-2.013239473460121,-2.0107792217281686,-2.008637351093046,-2.006805827949841
9.0,-4.864713231679672,-4.793571267193293,-4.72400410443835,-4.655902639647342,-4.589164764767169,-4.523694799434064,-4.459404235310679,-4.396214795277256,-4.334062805083494,-4.272902297663886,-4.212705094642888,-4.153457909487535,-4.095157629287557,-4.037806088472194,-3.981405285872114,-3.9259535333731805,-3.871442661100895,-3.8178561839989062,-3.7651682316356383,-3.7133430150617937,-3.66233461573831,-3.6120869073721606,-3.562533446828835,-3.513597186028947,-3.4651898563016252,-3.4172108526306433,-3.3695453851163464,-3.322061544024031,-3.2746056901876526,-3.22699511407532,-3.1790059064197385,-3.1303516211071662,-3.0806418749402784,-3.0292882836462693,-2.9752178390865716,-2.9146156638201997,-2.8502774433913993,-2.7891667315503934,-2.7311408889798012,-2.67607104471458,-2.6238416914128635,-2.574350520711861,-2.527508547715482,-2.483240606608826,-2.4414863539475267,-2.4022020122143286,-2.3653632669198603,-2.3309700979701757,-2.299055149817118,-2.269699347530757,-2.24306492925706,-2.2194829657551547,-2.199861249267749,-2.1857327776677558,-2.172513292389447,-2.159940547476394,-2.147993304564346,-2.13665125662946,-2.1258949800019873,-2.1157058888197993,-2.1060661918440453,-2.0969588515508755,-2.088367545407836,-2.08027662924045,-2.072671102593269,-2.0655365759895568,-2.058859239994902,-2.0526258359919596,-2.046823628576275,-2.0414403794856066,-2.0364643229788757,-2.0318841425842082,-2.0276889491388554,-2.0238682600479105,-2.0204119796917768,-2.0173103809163955,-2.014554087543517,-2.012134057841583,-2.0100415689014755,-2.008268201864059,-2.006805827949841
