time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
2036.2790583627163,8100.9517,11.938031,0.00029865283,582353,1880.3048377812627,1962.8416952691452,7233.402,10.489758,1026.3922,3.2696972,8100.9517,11.938031,0,,,,,1880.3048377812627,0.0011258172,1962.8416952691452,0.0010215061,0.0040457887,-0.04172569
2036.2818360941096,8109.3926,11.943055,0.00029860772,582355,1880.302668636392,1962.8371774069587,7244.9517,10.494172,1018.7109,3.2640274,8109.3926,11.943055,0,,,,,1880.302668636392,0.001125205,1962.8371774069587,0.0010187904,-0.0001492779,-0.04991972
2036.283224959778,8108.093,11.946699,0.00029858513,582356,1880.3047278220224,1962.8431137239463,7242.656,10.497374,1026.1365,3.268503,8108.093,11.946699,0,,,,,1880.3047278220224,0.0011241244,1962.8431137239463,0.0010198976,0.0034787583,-0.042432956
2036.2846138254745,8098.8193,11.938342,0.00029856258,582357,1880.3000668310788,1962.836299623697,7234.933,10.490031,1023.71936,3.2653272,8098.8193,11.938342,0,,,,,1880.3000668310788,0.0011255613,1962.836299623697,0.0010183519,-0.003564261,-0.050899558
2036.2860026911712,8112.413,11.941216,0.00029854002,582358,1880.306688822828,1962.8418329555702,7243.2666,10.492557,1024.7246,3.264162,8112.413,11.941216,0,,,,,1880.306688822828,0.0011256044,1962.8418329555702,0.0010194058,0.003576163,-0.042503443
2036.2873915568687,8102.4834,11.935717,0.00029851747,582359,1880.3000962959895,1962.8369438706459,7234.8774,10.487724,1023.775,3.264907,8102.4834,11.935717,0,,,,,1880.3000962959895,0.0011255052,1962.8369438706459,0.0010211435,-0.0018344721,-0.04941625
2036.288780422536,8102.6055,11.939803,0.00029849488,582360,1880.3038598128423,1962.8386015981775,7238.431,10.491315,1022.8731,3.2672167,8102.6055,11.939803,0,,,,,1880.3038598128423,0.0011241621,1962.8386015981775,0.0010194579,0.0009562908,-0.04924799
2036.2901692882328,8110.352,11.944052,0.00029847233,582361,1880.3014154962898,1962.841823141063,7244.91,10.495048,1021.18555,3.268404,8110.352,11.944052,0,,,,,1880.3014154962898,0.0011236739,1962.841823141063,0.0010183292,-0.0014915512,-0.04429332
2036.2915581539303,8103.611,11.933737,0.00029844977,582362,1880.3044861367891,1962.840087543655,7232.7686,10.485985,1020.94775,3.268094,8103.611,11.933737,0,,,,,1880.3044861367891,0.0011264025,1962.840087543655,0.0010217907,0.0021138329,-0.044072926
2036.2929470195977,8096.362,11.929173,0.00029842719,582363,1880.3046270325913,1962.8400638429464,7228.2324,10.481975,1021.6008,3.2628317,8096.362,11.929173,0,,,,,1880.3046270325913,0.0011240533,1962.8400638429464,0.0010205118,0.004677934,-0.04495357
