time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
2115.8916519333425,7963.52,5.5549474,-0.00096136215,127934,1642.6372041269447,283.2379019679479,7234.8228,4.9055724,1350.4064,1.7811288,7963.52,5.5549474,0,,,,,1642.6372041269447,0.0005389836,283.2379019679479,0.00056776253,-0.002401271,0.05686974
2115.898596321953,7962.8696,5.5542917,-0.0009614149,127935,1642.6378541445697,283.2377692722494,7234.7363,4.9049935,1351.8976,1.7783353,7962.8696,5.5542917,0,,,,,1642.6378541445697,0.00053926226,283.2377692722494,0.0005676736,-0.0015462239,0.057532053
2115.90554071068,7962.679,5.5549374,-0.0009614675,127936,1642.637113587893,283.23860789947724,7234.7188,4.905564,1352.5575,1.7793522,7962.679,5.5549374,0,,,,,1642.637113587893,0.00053965184,283.23860789947724,0.0005678506,-0.00186728,0.05779296
2115.912485099466,7968.526,5.555603,-0.00096152007,127937,1642.6376988552272,283.2378775613313,7239.1943,4.9061513,1350.0205,1.7801253,7968.526,5.555603,0,,,,,1642.6376988552272,0.0005391852,283.2378775613313,0.0005674193,-0.0011313119,0.05755082
2115.919429488309,7963.3125,5.553384,-0.0009615726,127938,1642.6373025474009,283.2392607032533,7232.831,4.904192,1351.6056,1.7794279,7963.3125,5.553384,0,,,,,1642.6373025474009,0.0005393247,283.2392607032533,0.0005678496,-0.002517111,0.057618942
2115.9263738772106,7973.359,5.55695,-0.000961625,127939,1642.639807349323,283.238882714665,7239.6323,4.907341,1348.7827,1.7803143,7973.359,5.55695,0,,,,,1642.639807349323,0.0005394654,283.238882714665,0.0005678607,-0.0003157227,0.0585575
2115.9472070443817,7965.367,5.5519724,-0.0009617819,127942,1642.6377282700314,283.2372158462669,7229.37,4.9029455,1351.0219,1.7779874,7965.367,5.5519724,0,,,,,1642.6377282700314,0.0005397623,283.2372158462669,0.0005685525,-0.00317977,0.054850668
2115.9541514335738,7961.108,5.550789,-0.00096183404,127943,1642.6382842428768,283.23924554667514,7224.8623,4.9019003,1352.7292,1.7788378,7961.108,5.550789,0,,,,,1642.6382842428768,0.0005401979,283.23924554667514,0.00056855544,-0.0023509406,0.05762329
2115.9680402121335,7963.894,5.5520115,-0.0009619382,127945,1642.638464298679,283.23852203702955,7230.69,4.90298,1350.1166,1.7799892,7963.894,5.5520115,0,,,,,1642.638464298679,0.0005395453,283.23852203702955,0.00056810287,-0.00196994,0.05690068
2115.974984601501,7952.8237,5.551014,-0.00096199015,127946,1642.6394954798034,283.2387920228518,7222.5894,4.9020987,1352.5214,1.7793269,7952.8237,5.551014,0,,,,,1642.6394954798034,0.0005399795,283.2387920228518,0.00056873314,-0.0015454787,0.057527833
2115.9819289909274,7963.128,5.552584,-0.0009620421,127947,1642.6380721178045,283.23843435869327,7230.007,4.9034853,1350.2324,1.778284,7963.128,5.552584,0,,,,,1642.6380721178045,0.0005400574,283.23843435869327,0.000568359,-0.0023317337,0.05710434
2115.9888733804105,7966.4697,5.558072,-0.00096209394,127948,1642.6387428256216,283.23959866277613,7234.3213,4.908332,1350.3877,1.7809823,7966.4697,5.558072,0,,,,,1642.6387428256216,0.0005394747,283.23959866277613,0.00056860835,-0.0024370297,0.05708309
2115.995817769952,7964.9536,5.5562,-0.00096214574,127949,1642.6384943255107,283.2399580282515,7233.7476,4.906678,1350.1915,1.7789326,7964.9536,5.5562,0,,,,,1642.6384943255107,0.0005394545,283.2399580282515,0.0005684228,-0.0016025717,0.058435556
2116.0027621595527,7967.8037,5.5543323,-0.0009621975,127950,1642.6385988341983,283.2393888787856,7235.507,4.9050293,1350.4651,1.7790812,7967.8037,5.5543323,0,,,,,1642.6385988341983,0.0005391952,283.2393888787856,0.0005682409,-0.0016278959,0.057118103
2116.0097065492114,7959.268,5.551086,-0.0009622492,127951,1642.6396577705334,283.2408311249626,7229.757,4.9021626,1347.7864,1.7782423,7959.268,5.551086,0,,,,,1642.6396577705334,0.0005393929,283.2408311249626,0.0005680085,-6.064413e-05,0.05942939
2116.0166509389273,7963.847,5.5510163,-0.0009623008,127952,1642.6388801946894,283.2380126699379,7222.4585,4.902101,1351.2665,1.7788382,7963.847,5.5510163,0,,,,,1642.6388801946894,0.0005406878,283.2380126699379,0.00056891894,-0.003284764,0.056441892
2116.0235953287024,7965.4844,5.554367,-0.0009623524,127953,1642.637481907991,283.23880786155564,7234.7305,4.90506,1348.3945,1.7816432,7965.4844,5.554367,0,,,,,1642.637481907991,0.0005392843,283.23880786155564,0.0005682995,-0.0026018051,0.05705139
2116.0305397184766,7968.369,5.552892,-0.00096240395,127954,1642.6386871239104,283.239721360453,7237.094,4.9037576,1350.4094,1.7784415,7968.369,5.552892,0,,,,,1642.6386871239104,0.00053885474,283.239721360453,0.0005676843,-0.0011328836,0.058347434
2116.037484108368,7960.7554,5.5510755,-0.0009624554,127955,1642.6375069939456,283.2390840242796,7227.599,4.902153,1351.8792,1.7793676,7960.7554,5.5510755,0,,,,,1642.6375069939456,0.00053975225,283.2390840242796,0.00056832493,-0.002205629,0.057683233
2116.0444284982605,7962.6626,5.5530047,-0.00096250686,127956,1642.6385291355725,283.2383259443349,7225.402,4.9038568,1349.1082,1.7845784,7962.6626,5.5530047,0,,,,,1642.6385291355725,0.00054015225,283.2383259443349,0.0005691163,-0.0017560712,0.057244573
2116.051372888267,7974.9634,5.5543175,-0.0009625582,127957,1642.637655149473,283.23790101529187,7241.451,4.9050164,1347.3112,1.7791982,7974.9634,5.5543175,0,,,,,1642.637655149473,0.0005388532,283.23790101529187,0.0005673517,-0.0030024815,0.057260405
2116.0583172782744,7962.157,5.5497603,-0.00096260954,127958,1642.638364395356,283.23755792262557,7225.9053,4.900992,1348.1764,1.7789247,7962.157,5.5497603,0,,,,,1642.638364395356,0.000539974,283.23755792262557,0.0005686519,-0.0029685607,0.055119157
2116.06526166834,7967.5176,5.5522633,-0.0009626608,127959,1642.6384746872297,283.24079574248714,7229.968,4.903202,1349.7026,1.7793503,7967.5176,5.5522633,0,,,,,1642.6384746872297,0.00053993997,283.24079574248714,0.0005686158,-0.0016577261,0.05905106
2116.0722060584067,7957.9873,5.552138,-0.0009627121,127960,1642.6375258862063,283.2378610228372,7226.9175,4.903092,1349.2019,1.7801187,7957.9873,5.552138,0,,,,,1642.6375258862063,0.0005397924,283.2378610228372,0.000568467,-0.003081663,0.055696297
2116.0791504485887,7959.7637,5.551868,-0.00096276327,127961,1642.6385704679672,283.23812981683955,7221.6304,4.902853,1353.365,1.7791134,7959.7637,5.551868,0,,,,,1642.6385704679672,0.0005408474,283.23812981683955,0.00056936406,-0.002098964,0.05658556
2116.086094838771,7954.617,5.5506096,-0.00096281443,127962,1642.6384768002047,283.23948111647644,7222.379,4.9017415,1350.8646,1.7788321,7954.617,5.5506096,0,,,,,1642.6384768002047,0.0005399009,283.23948111647644,0.0005688743,-0.0022941711,0.057972282
2116.093039229011,7967.23,5.5525074,-0.00096286554,127963,1642.637898521407,283.2391452283295,7234.5337,4.903418,1351.0471,1.7784073,7967.23,5.5525074,0,,,,,1642.637898521407,0.00053915556,283.2391452283295,0.0005677972,-0.0027195453,0.057043076
2116.099983619309,7965.931,5.553802,-0.0009629166,127964,1642.6377612997635,283.23750223488827,7235.679,4.904561,1352.6814,1.7788763,7965.931,5.553802,0,,,,,1642.6377612997635,0.00053882255,283.23750223488827,0.00056796195,-0.0026593825,0.056180093
2116.1069280096085,7960.9004,5.5523944,-0.00096296764,127965,1642.638398259703,283.2395680908557,7227.631,4.903318,1349.0297,1.7785887,7960.9004,5.5523944,0,,,,,1642.638398259703,0.0005402356,283.2395680908557,0.0005686287,-0.001704455,0.05762479
2116.113872400024,7960.887,5.55367,-0.00096301857,127966,1642.639192092261,283.2389256655084,7228.2534,4.9044447,1350.1176,1.7845085,7960.887,5.55367,0,,,,,1642.639192092261,0.00054001366,283.2389256655084,0.000568487,-0.00084305083,0.057375345
