pl_name,pl_letter,hostname,hd_name,hip_name,tic_id,gaia_dr2_id,gaia_dr3_id,default_flag,pl_refname,sy_refname,disc_pubdate,disc_year,discoverymethod,disc_locale,disc_facility,disc_instrument,disc_telescope,disc_refname,ra,rastr,dec,decstr,glon,glat,elon,elat,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbperstr,pl_orblpererr1,pl_orblper,pl_orblpererr2,pl_orblperlim,pl_orblperstr,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxstr,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbinclstr,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orbtperstr,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenstr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtstr,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_occdepstr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolstr,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densstr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepstr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidstr,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_trandurstr,sy_kmagstr,sy_umag,sy_umagerr1,sy_umagerr2,sy_umagstr,sy_rmag,sy_rmagerr1,sy_rmagerr2,sy_rmagstr,sy_imag,sy_imagerr1,sy_imagerr2,sy_imagstr,sy_zmag,sy_zmagerr1,sy_zmagerr2,sy_zmagstr,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w1magstr,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w2magstr,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w3magstr,sy_w4mag,sy_w4magerr1,sy_w4magerr2,sy_w4magstr,sy_gmag,sy_gmagerr1,sy_gmagerr2,sy_gmagstr,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_gaiamagstr,sy_tmag,sy_tmagerr1,sy_tmagerr2,sy_tmagstr,pl_controv_flag,pl_tsystemref,st_metratio,st_spectype,sy_kepmag,sy_kepmagerr1,sy_kepmagerr2,sy_kepmagstr,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,st_rotpstr,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_projobliqstr,x,y,z,htm20,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_rvampstr,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_radjstr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radestr,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_ratrorstr,pl_ratdor,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,pl_trueobliqstr,sy_icmag,sy_icmagerr1,sy_icmagerr2,sy_icmagstr,rowupdate,pl_pubdate,st_refname,releasedate,dkin_flag,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratdorstr,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_impparstr,pl_cmassj,pl_cmassjerr1,pl_cmassjerr2,pl_cmassjlim,pl_cmassjstr,pl_cmasse,pl_cmasseerr1,pl_cmasseerr2,pl_cmasselim,pl_cmassestr,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_massjstr,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massestr,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassjstr,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassestr,pl_bmassprov,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_msinijstr,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msiniestr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffstr,st_met,st_meterr1,st_meterr2,st_metlim,st_metstr,st_radv,st_radverr1,st_radverr2,st_radvlim,st_radvstr,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_vsinstr,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_lumstr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggstr,st_age,st_ageerr1,st_ageerr2,st_agelim,st_agestr,st_mass,st_masserr1,st_masserr2,st_masslim,st_massstr,st_dens,st_denserr1,st_denserr2,st_denslim,st_densstr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radstr,ttv_flag,ptv_flag,tran_flag,rv_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,pul_flag,soltype,sy_snum,sy_pnum,sy_mnum,cb_flag,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,pl_nnotes,sy_pm,sy_pmerr1,sy_pmerr2,sy_pmstr,sy_pmra,sy_pmraerr1,sy_pmraerr2,sy_pmrastr,sy_pmdec,sy_pmdecerr1,sy_pmdecerr2,sy_pmdecstr,sy_plx,sy_plxerr1,sy_plxerr2,sy_plxstr,sy_dist,sy_disterr1,sy_disterr2,sy_diststr,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_bmagstr,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_vmagstr,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_jmagstr,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_hmagstr,sy_kmag,sy_kmagerr1,sy_kmagerr2
"TOI-2449 b","b","TOI-2449",,,"TIC 170729775","Gaia DR2 4870809920906672384","Gaia DR3 4870809920906672384",1,"<a refstr=ULMER_MOLL_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...703A.258U/abstract target=ref>Ulmer-Moll et al. 2025</a>","<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>","2025-11",2025,"Transit","Space","Transiting Exoplanet Survey Satellite (TESS)","TESS CCD Array","0.1 m TESS Telescope","<a refstr=ULMER_MOLL_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...703A.258U/abstract target=ref>Ulmer-Moll et al. 2025</a>",67.9843710,"04h31m56.25s",-34.4555327,"-34d27m19.92s",236.03182,-42.65561,57.01506,-55.40209,106.14468000000,0.00022000000,-0.00021000000,0,"<div><span class="supersubNumber">106.14468</span><span class="superscript">+0.00022</span><span class="subscript">-0.00021</span></div>",12.0000,266.0000,-12.0000,0,"266&plusmn;12",0.4500000000,0.0100000000,-0.0100000000,0,"0.450&plusmn;0.010",89.55000,0.04000,-0.04000,0,"89.55&plusmn;0.04",,,,,,0.098000,0.028000,-0.030000,0,"<div><span class="supersubNumber">0.0980</span><span class="superscript">+0.0280</span><span class="subscript">-0.0300</span></div>",400.00,40.00,-70.00,0,"<div><span class="supersubNumber">400</span><span class="superscript">+40</span><span class="subscript">-70</span></div>",,,,,,,,,,,,,,,,,,,,,2459153.59340000,0.00060000,-0.00070000,0,"<div><span class="supersubNumber">2459153.5934</span><span class="superscript">+0.0006</span><span class="subscript">-0.0007</span></div>",8.2600000,0.0600000,-0.0600000,0,"8.26&plusmn;0.06","9.073&plusmn;0.025",,,,,,,,,,,,,,,,,9.0060000,0.0240000,-0.0240000,"9.006&plusmn;0.024",9.0370000,0.0210000,-0.0210000,"9.037&plusmn;0.021",8.9870010,0.0280000,-0.0280000,"8.987001&plusmn;0.028000",8.4060000,0.2150000,-0.2150000,"8.406&plusmn;0.215",,,,,10.2924000,0.0003100,-0.0003100,"10.29240&plusmn;0.00031",9.8999000,0.0060000,-0.0060000,"9.8999&plusmn;0.0060",0,"JD","[Fe/H]","G",,,,,,,,,,,,,,,0.30909621717356300,0.76443955919667372,-0.56576646141688947,-1561575131,28.80000,1.40000,-1.50000,0,"<div><span class="supersubNumber">28.8</span><span class="superscript">+1.4</span><span class="subscript">-1.5</span></div>",1.00200000,0.00900000,-0.00900000,0,"1.002&plusmn;0.009",11.24000000,0.10000000,-0.10000000,0,"11.24&plusmn;0.10",0.09670000,0.00060000,-0.00060000,0,"0.0967&plusmn;0.0006",,,,,,,,,,,"2025-10-09","2025-11","<a refstr=ULMER_MOLL_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...703A.258U/abstract target=ref>Ulmer-Moll et al. 2025</a>","2025-10-09",0,,,,,0.704000,0.015000,-0.016000,0,"<div><span class="supersubNumber">0.704</span><span class="superscript">+0.015</span><span class="subscript">-0.016</span></div>",,,,,,,,,,,0.70000000,0.04000000,-0.04000000,0,"0.70&plusmn;0.04",222.00000000,13.00000000,-13.00000000,0,"222&plusmn;13",0.70000000,0.04000000,-0.04000000,0,"0.70&plusmn;0.04",222.00000000,13.00000000,-13.00000000,0,"222&plusmn;13","Mass",,,,,,,,,,,6021.00,62.00,-62.00,0,"6021&plusmn;62",-0.0300,0.0400,-0.0400,0,"-0.03&plusmn;0.04",,,,,,5.3000,0.5000,-0.5000,0,"5.3&plusmn;0.5",,,,,,4.400000,0.020000,-0.020000,0,"4.40&plusmn;0.02",2.5000,1.4000,-1.5000,0,"<div><span class="supersubNumber">2.5</span><span class="superscript">+1.4</span><span class="subscript">-1.5</span></div>",1.079000,0.045000,-0.048000,0,"<div><span class="supersubNumber">1.079</span><span class="superscript">+0.045</span><span class="subscript">-0.048</span></div>",1.258000,0.079000,-0.080000,0,"<div><span class="supersubNumber">1.258</span><span class="superscript">+0.079</span><span class="subscript">-0.080</span></div>",1.065000,0.007000,-0.007000,0,"1.065&plusmn;0.007",0,0,1,0,0,0,0,0,0,0,"Published Confirmed",1,1,0,0,0,0,0,0,0,0,0,59.3785316,0.0522848,-0.0522848,"59.3785316&plusmn;0.0522848",10.0007000,0.0358738,-0.0358738,"10.0007000&plusmn;0.0358738",-58.5303000,0.0526872,-0.0526872,"-58.5303000&plusmn;0.0526872",6.3492500,0.0236103,-0.0236103,"6.3492500&plusmn;0.0236103",156.78600000,0.58700000,-0.58200000,"<div><span class="supersubNumber">156.786</span><span class="superscript">+0.587</span><span class="subscript">-0.582</span></div>",11.0030000,0.0770000,-0.0770000,"11.003&plusmn;0.077",10.4160000,0.0050000,-0.0050000,"10.416&plusmn;0.005",9.4070000,0.0260000,-0.0260000,"9.407&plusmn;0.026",9.1490000,0.0270000,-0.0270000,"9.149&plusmn;0.027",9.0730000,0.0250000,-0.0250000
"TOI-2449 b","b","TOI-2449",,,"TIC 170729775","Gaia DR2 4870809920906672384","Gaia DR3 4870809920906672384",0,"<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>","<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>","2025-11",2025,"Transit","Space","Transiting Exoplanet Survey Satellite (TESS)","TESS CCD Array","0.1 m TESS Telescope","<a refstr=ULMER_MOLL_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...703A.258U/abstract target=ref>Ulmer-Moll et al. 2025</a>",67.9843710,"04h31m56.25s",-34.4555327,"-34d27m19.92s",236.03182,-42.65561,57.01506,-55.40209,16.65424310000,0.00002830000,-0.00002830000,0,"16.6542431&plusmn;0.0000283",,,,,,,,,,,,,,,,,,,,,,,,,,1215.00,,,0,"1215",,,,,,362.6420,,,0,"362.642",,,,,,1.01680000,0.00006350,-0.00006350,0,"1.0168000000&plusmn;0.0000634987",2459186.90153900,0.00068500,-0.00068500,0,"2459186.901539&plusmn;0.000685",7.7920000,0.1860000,-0.1860000,0,"7.792&plusmn;0.186","9.073&plusmn;0.025",,,,,,,,,,,,,,,,,9.0060000,0.0240000,-0.0240000,"9.006&plusmn;0.024",9.0370000,0.0210000,-0.0210000,"9.037&plusmn;0.021",8.9870010,0.0280000,-0.0280000,"8.987001&plusmn;0.028000",8.4060000,0.2150000,-0.2150000,"8.406&plusmn;0.215",,,,,10.2924000,0.0003100,-0.0003100,"10.29240&plusmn;0.00031",9.8999000,0.0060000,-0.0060000,"9.8999&plusmn;0.0060",0,"BJD",,,,,,,,,,,,,,,,,0.30909621717356300,0.76443955919667372,-0.56576646141688947,-1561575131,,,,,,1.06238028,0.04884539,-0.04884539,0,"1.0623803&plusmn;0.0488454",11.90820000,0.54750700,-0.54750700,0,"11.908200&plusmn;0.547507",,,,,,,,,,,,,,,,"2025-10-30","2017-07","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>","2022-08-09",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6054.00,128.50,-128.50,0,"6054.0&plusmn;128.5",,,,,,,,,,,,,,,,,,,,,4.430000,0.080000,-0.080000,0,"4.43&plusmn;0.08",,,,,,,,,,,,,,,,1.080000,0.050000,-0.050000,0,"1.08&plusmn;0.05",0,0,1,0,0,0,0,0,0,0,"TESS Project Candidate",1,1,0,0,0,0,0,0,0,0,0,59.3785316,0.0522848,-0.0522848,"59.3785316&plusmn;0.0522848",10.0007000,0.0358738,-0.0358738,"10.0007000&plusmn;0.0358738",-58.5303000,0.0526872,-0.0526872,"-58.5303000&plusmn;0.0526872",6.3492500,0.0236103,-0.0236103,"6.3492500&plusmn;0.0236103",156.78600000,0.58700000,-0.58200000,"<div><span class="supersubNumber">156.786</span><span class="superscript">+0.587</span><span class="subscript">-0.582</span></div>",11.0030000,0.0770000,-0.0770000,"11.003&plusmn;0.077",10.4160000,0.0050000,-0.0050000,"10.416&plusmn;0.005",9.4070000,0.0260000,-0.0260000,"9.407&plusmn;0.026",9.1490000,0.0270000,-0.0270000,"9.149&plusmn;0.027",9.0730000,0.0250000,-0.0250000
