time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
2144.527422220362,17814.523,7.3222466,0.0028832552,132057,696.130679836959,408.35728253635745,16608.79,6.811182,1465.2565,2.149364,17814.523,7.3222466,0,,,,,696.130679836959,0.0003518056,408.35728253635745,0.00038627707,0.009684898,0.042433117
2144.534366880359,17831.723,7.3218627,0.0028834739,132058,696.132724288201,408.35653863747723,16627.645,6.810825,1467.4479,2.1451159,17831.723,7.3218627,0,,,,,696.132724288201,0.00035124982,408.35653863747723,0.00038579205,0.012587266,0.04147884
2144.541311540356,17827.883,7.319804,0.0028836925,132059,696.1317104167085,408.35699683862515,16623.621,6.80891,1462.4984,2.1416636,17827.883,7.319804,0,,,,,696.1317104167085,0.00035135561,408.35699683862515,0.00038581077,0.011897066,0.041506004
2144.548256200119,17831.445,7.3220806,0.002883911,132060,696.1331459579648,408.35732271965276,16628.28,6.8110275,1465.3104,2.145436,17831.445,7.3220806,0,,,,,696.1331459579648,0.0003512186,408.35732271965276,0.00038561525,0.012631738,0.04228359
2144.555200859883,17815.316,7.321664,0.0028841293,132061,696.1330961732587,408.35724094457953,16613.348,6.81064,1467.6003,2.14754,17815.316,7.321664,0,,,,,696.1330961732587,0.00035192026,408.35724094457953,0.00038591557,0.012151556,0.041769326
2144.562145519414,17824.816,7.320457,0.0028843475,132062,696.1338553435861,408.35755125971923,16622.645,6.8095174,1464.5814,2.146095,17824.816,7.320457,0,,,,,696.1338553435861,0.00035124112,408.35755125971923,0.00038569726,0.013701521,0.042639863
2144.569090178945,17823.688,7.320154,0.0028845656,132063,696.1344209028416,408.3572393260171,16621.898,6.8092356,1466.1445,2.1443684,17823.688,7.320154,0,,,,,696.1344209028416,0.00035145343,408.3572393260171,0.0003857277,0.013884018,0.042552214
2144.5760348384765,17824.5,7.3251357,0.0028847838,132064,696.1333043178375,408.35726961902475,16622.7,6.81387,1463.2126,2.1528583,17824.5,7.3251357,0,,,,,696.1333043178375,0.00035173047,408.35726961902475,0.00038601234,0.013394986,0.041566752
2144.5829794975416,17819.459,7.318746,0.0028850015,132065,696.1353591589484,408.3576190127354,16617.54,6.807926,1464.6383,2.1433303,17819.459,7.318746,0,,,,,696.1353591589484,0.00035137974,408.3576190127354,0.00038585856,0.0155224595,0.042817097
2144.5899241566067,17826.357,7.3267617,0.0028852192,132066,696.13314546329,408.3564573048386,16624.209,6.8153825,1463.6185,2.154192,17826.357,7.3267617,0,,,,,696.13314546329,0.0003512668,408.3564573048386,0.00038618426,0.012959669,0.04087587
2144.5968688156718,17828.48,7.321439,0.0028854369,132067,696.1346631643985,408.35810999639955,16625.217,6.8104305,1463.448,2.1479144,17828.48,7.321439,0,,,,,696.1346631643985,0.0003512067,408.35810999639955,0.00038568256,0.015064956,0.042573877
2144.617702791937,17826.615,7.317241,0.002886089,132070,696.1351452675298,408.35888729932,16606.295,6.806526,1465.3529,2.1425166,17826.615,7.317241,0,,,,,696.1351452675298,0.000351603,408.35888729932,0.00038703048,0.016202018,0.04386891
2144.624647450304,17825.441,7.319441,0.002886306,132071,696.1358743907849,408.35980838877913,16617.053,6.808572,1463.9636,2.14453,17825.441,7.319441,0,,,,,696.1358743907849,0.0003514745,408.35980838877913,0.00038610568,0.015943382,0.044313233
2144.631592108671,17819.857,7.3201175,0.002886523,132072,696.1355676248419,408.35796594180624,16614.918,6.8092012,1468.8457,2.1444678,17819.857,7.3201175,0,,,,,696.1355676248419,0.00035152258,408.35796594180624,0.0003862945,0.015442291,0.042071126
2144.6385367670377,17818.81,7.31881,0.00288674,132073,696.1369263841868,408.3588839749788,16617.6,6.8079853,1458.3528,2.1410613,17818.81,7.31881,0,,,,,696.1369263841868,0.00035141903,408.3588839749788,0.000385906,0.016349867,0.044317856
2144.645481425172,17817.498,7.323756,0.0028869568,132074,696.1357617686646,408.35816084663736,16617.678,6.8125863,1465.8339,2.1515021,17817.498,7.323756,0,,,,,696.1357617686646,0.00035141068,408.35816084663736,0.00038630594,0.015588371,0.043088213
2144.652426083074,17827.936,7.3201175,0.0028871733,132075,696.1360590727985,408.35870192972186,16627.562,6.8092012,1463.2789,2.1425586,17827.936,7.3201175,0,,,,,696.1360590727985,0.0003511566,408.35870192972186,0.00038566953,0.01621788,0.04359117
2144.6593707409743,17818.812,7.318381,0.0028873899,132076,696.1361101208955,408.3571429773187,16615.06,6.8075857,1466.0244,2.1434615,17818.812,7.318381,0,,,,,696.1361101208955,0.0003513196,408.3571429773187,0.00038605416,0.015538518,0.04144723
2144.666315398643,17815.768,7.321265,0.0028876062,132077,696.1367285346565,408.36002435348786,16616.182,6.810269,1463.1901,2.144413,17815.768,7.321265,0,,,,,696.1367285346565,0.0003515035,408.36002435348786,0.00038606187,0.016930617,0.044755638
2144.673260056079,17831.879,7.324704,0.0028878222,132078,696.1361522245201,408.35939228138744,16631.098,6.813468,1463.391,2.1541636,17831.879,7.324704,0,,,,,696.1361522245201,0.0003511991,408.35939228138744,0.00038553707,0.016478773,0.04370858
2144.6802047135143,17828.865,7.321067,0.0028880383,132079,696.1364368672648,408.3578168163527,16625.615,6.8100843,1465.1434,2.1459374,17828.865,7.321067,0,,,,,696.1364368672648,0.0003512276,408.3578168163527,0.0003858035,0.016152782,0.04266438
2144.687149370949,17821.938,7.3200383,0.0028882544,132080,696.1368437934243,408.3593812874831,16622.645,6.809128,1463.3396,2.1433249,17821.938,7.3200383,0,,,,,696.1368437934243,0.00035129944,408.3593812874831,0.00038557904,0.016889108,0.044534925
2144.694094028152,17818.1,7.320992,0.0028884702,132081,696.1364504898805,408.35935013494753,16619.475,6.810015,1464.7524,2.1446686,17818.1,7.320992,0,,,,,696.1364504898805,0.00035166382,408.35935013494753,0.00038578053,0.016543698,0.0442721
2144.7010386851225,17820.588,7.318144,0.0028886858,132082,696.1361913387568,408.35856304471963,16620.006,6.8073654,1462.0696,2.141532,17820.588,7.318144,0,,,,,696.1361913387568,0.00035110788,408.35856304471963,0.00038575768,0.01617898,0.04348787
2144.707983342092,17820.56,7.3207545,0.0028889014,132083,696.1362536993053,408.3583509228065,16619.922,6.809794,1461.406,2.1437523,17820.56,7.3207545,0,,,,,696.1362536993053,0.00035138123,408.3583509228065,0.00038599182,0.016281856,0.042634614
2144.7149279988294,17822.904,7.319938,0.0028891168,132084,696.1372064269243,408.3595540297394,16622.8,6.809035,1464.1523,2.1430833,17822.904,7.319938,0,,,,,696.1372064269243,0.00035140544,408.3595540297394,0.0003855839,0.017420854,0.04477444
2144.7218726555666,17826.273,7.322069,0.0028893321,132085,696.137128295985,408.357949668435,16625.85,6.811017,1465.0714,2.1425402,17826.273,7.322069,0,,,,,696.137128295985,0.00035132328,408.357949668435,0.0003859037,0.01693819,0.04392752
