    0.729813390406950369E-01    0.120384719631673306E+04    0.640158540457683389E+00    0.451553563299999965E+02    0.556694357849500011E+05    0.159012727312854429E+00    0.366408506236672815E+00    0.554436572354710806E+05    0.554888156732386851E+05    0.555339778510006436E+05    0.555791268274074027E+05    0.556242898073642937E+05    0.556694396825757940E+05    0.557146011883253377E+05    0.557597567325400742E+05    0.558049058360913114E+05    0.558500616133246367E+05    0.859514632056781738E+04
    0.688545097252668548E-01    0.224937231780767297E+04    0.210279554948909819E+00    0.451553563299999965E+02    0.556694357849500011E+05    0.348454109173468696E+00    0.587409086188002694E+00    0.554436557440390025E+05    0.554888140731850508E+05    0.555339758695230339E+05    0.555791276784439542E+05    0.556242885944975642E+05    0.556694384099360832E+05    0.557145989450750712E+05    0.557597513697608665E+05    0.558049072750046471E+05    0.558500604706124359E+05    0.859604699271844765E+04
    0.715755760092286752E-01    0.172306853753859104E+04    0.483690918422583105E+00    0.451553563299999965E+02    0.556694357849500011E+05    0.191225742535754528E+00    0.432977672592621710E+00    0.554436589456039655E+05    0.554888164340894073E+05    0.555339715820534693E+05    0.555791260638794702E+05    0.556242882661220792E+05    0.556694393421926070E+05    0.557145965417627594E+05    0.557597477330791517E+05    0.558049078051213073E+05    0.558500582859457791E+05    0.859616776912960995E+04
    0.734692180531472117E-01    0.108869110827689929E+04    0.664658461358673125E+00    0.451553563299999965E+02    0.556694357849500011E+05    0.217687306651145163E+00    0.647304891026231344E-01    0.554436596938446746E+05    0.554888137558118833E+05    0.555339722525760953E+05    0.555791245101220047E+05    0.556242845912282646E+05    0.556694405382277328E+05    0.557145969162578185E+05    0.557597518995025530E+05    0.558049046561802024E+05    0.558500604694976428E+05    0.859679475019123129E+04
    0.698716403945261466E-01    0.224964182899478828E+04    0.248531460992677089E+00    0.451553563299999965E+02    0.556694357849500011E+05    0.390989382224784188E+00    0.261376096534741920E+00    0.554436594385079661E+05    0.554888147310977802E+05    0.555339748419330572E+05    0.555791312409867169E+05    0.556242920408132049E+05    0.556694434508322884E+05    0.557145976727620364E+05    0.557597553557459687E+05    0.558049062376967631E+05    0.558500594823170468E+05    0.859734893597446899E+04
    0.713673725126336561E-01    0.168952472040505086E+04    0.474438108107997802E+00    0.451553563299999965E+02    0.556694357849500011E+05    0.340669175822749637E+00    0.836975828119908838E-01    0.554436527808193277E+05    0.554888136115121597E+05    0.555339710764612755E+05    0.555791271475893664E+05    0.556242871596244731E+05    0.556694403360331926E+05    0.557145976528086030E+05    0.557597570078947829E+05    0.558049058378343689E+05    0.558500593178846320E+05    0.859742779110836091E+04
    0.702250829658862957E-01    0.155439496579602132E+04    0.484107380549201105E+00    0.451553563299999965E+02    0.556694357849500011E+05    0.639385724906584518E+00    0.180877299620705478E+00    0.554436565333927720E+05    0.554888164974782630E+05    0.555339743659230808E+05    0.555791267734308203E+05    0.556242878896620168E+05    0.556694427747358714E+05    0.557145993526631428E+05    0.557597547328337751E+05    0.558049068239460539E+05    0.558500553634817261E+05    0.859845223596006326E+04
    0.695653387967001130E-01    0.209196826174560510E+04    0.315948965440168317E+00    0.451553563299999965E+02    0.556694357849500011E+05    0.500856750888745372E+00    0.143474624097396364E+00    0.554436594623726414E+05    0.554888181568679574E+05    0.555339771342470631E+05    0.555791278703510834E+05    0.556242830300000423E+05    0.556694391085470779E+05    0.557145997320686656E+05    0.557597530410209001E+05    0.558049061373170771E+05    0.558500602316082732E+05    0.859862011475812142E+04
    0.679596555115171280E-01    0.223618522134460591E+04    0.189378528645897909E+00    0.451553563299999965E+02    0.556694357849500011E+05    0.567533854514398417E+00    0.237198694453642861E+00    0.554436572432399116E+05    0.554888148272546969E+05    0.555339714996599287E+05    0.555791287173421224E+05    0.556242862271282647E+05    0.556694383997018740E+05    0.557146004806331839E+05    0.557597531453386837E+05    0.558049040549541387E+05    0.558500643946345299E+05    0.859910488928637460E+04
    0.724318700128776527E-01    0.143286007339575394E+04    0.572444618339368105E+00    0.451553563299999965E+02    0.556694357849500011E+05    0.200725191714696244E+00    0.290539123267761594E-01    0.554436596268627254E+05    0.554888138767771088E+05    0.555339766596605768E+05    0.555791277429032125E+05    0.556242916851807895E+05    0.556694404769338944E+05    0.557145999002279059E+05    0.557597523899989246E+05    0.558049040149443535E+05    0.558500606934118478E+05    0.859910526524736088E+04
